id,battle_type,mode,stage,main_weapon,sub_weapon,special_weapon,headgear,clothing,shoes,result,knockout,rank_in_team,kill,assist,kill_or_assist,death,special,signal,inked,medals,our_team_inked,their_team_inked,third_team_inked,our_team_percent,their_team_percent,third_team_percent,our_team_count,their_team_count,level_before,level_after,rank_before,rank_before_s_plus,rank_before_exp,rank_after,rank_after_s_plus,rank_after_exp,rank_exp_change,rank_up_battle,challenge_win,challenge_lose,x_power_before,x_power_after,fest_power,fest_dragon,clout_before,clout_after,clout_change,cash_before,cash_after,our_team_color,their_team_color,third_team_color,our_team_role,their_team_role,third_team_role,our_team_theme,their_team_theme,third_team_theme,third_team_members,teammate_1_name,teammate_1_rank,teammate_1_main_weapon,teammate_1_sub_weapon,teammate_1_special_weapon,teammate_1_kill,teammate_1_assist,teammate_1_kill_or_assist,teammate_1_death,teammate_1_special,teammate_1_signal,teammate_1_inked,teammate_1_headgear,teammate_1_clothing,teammate_1_shoes,teammate_2_name,teammate_2_rank,teammate_2_main_weapon,teammate_2_sub_weapon,teammate_2_special_weapon,teammate_2_kill,teammate_2_assist,teammate_2_kill_or_assist,teammate_2_death,teammate_2_special,teammate_2_signal,teammate_2_inked,teammate_2_headgear,teammate_2_clothing,teammate_2_shoes,teammate_3_name,teammate_3_rank,teammate_3_main_weapon,teammate_3_sub_weapon,teammate_3_special_weapon,teammate_3_kill,teammate_3_assist,teammate_3_kill_or_assist,teammate_3_death,teammate_3_special,teammate_3_signal,teammate_3_inked,teammate_3_headgear,teammate_3_clothing,teammate_3_shoes,opponent_1_name,opponent_1_rank,opponent_1_main_weapon,opponent_1_sub_weapon,opponent_1_special_weapon,opponent_1_kill,opponent_1_assist,opponent_1_kill_or_assist,opponent_1_death,opponent_1_special,opponent_1_signal,opponent_1_inked,opponent_1_headgear,opponent_1_clothing,opponent_1_shoes,opponent_2_name,opponent_2_rank,opponent_2_main_weapon,opponent_2_sub_weapon,opponent_2_special_weapon,opponent_2_kill,opponent_2_assist,opponent_2_kill_or_assist,opponent_2_death,opponent_2_special,opponent_2_signal,opponent_2_inked,opponent_2_headgear,opponent_2_clothing,opponent_2_shoes,opponent_3_name,opponent_3_rank,opponent_3_main_weapon,opponent_3_sub_weapon,opponent_3_special_weapon,opponent_3_kill,opponent_3_assist,opponent_3_kill_or_assist,opponent_3_death,opponent_3_special,opponent_3_signal,opponent_3_inked,opponent_3_headgear,opponent_3_clothing,opponent_3_shoes,opponent_4_name,opponent_4_rank,opponent_4_main_weapon,opponent_4_sub_weapon,opponent_4_special_weapon,opponent_4_kill,opponent_4_assist,opponent_4_kill_or_assist,opponent_4_death,opponent_4_special,opponent_4_signal,opponent_4_inked,opponent_4_headgear,opponent_4_clothing,opponent_4_shoes,game_version,start_at,end_at
ed4ebcbb-b7b9-4c54-ba1e-b8b08bfdf44a,Splatfest (Open),Turf War (Splatfest Open),Wahoo World,Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,,,,win,,1,6,1,7,4,3,,1159,"['#1 Enemy-Base Inker', '#1 Overall Splatter', '#1 Turf Inker']",3256,2869,,52.9,41.5,,,,,,,,,,,,,,,,,,,,,,2159,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:29:19,2023-07-16 16:32:19
38b87d61-88f7-47f1-b931-7b52deb9607a,Splatfest (Open),Turf War (Splatfest Open),Wahoo World,Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,,,,win,,2,3,0,3,3,3,,1012,"['#1 Base Defender', '#1 Home-Base Inker', '#1 Super Jump Spot']",3236,2908,,53.9,38.2,,,,,,,,,,,,,,,,,,,,,,2012,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:34:06,2023-07-16 16:37:06
6fc5e607-4d9a-4584-a0ef-6f1550a0e4a0,Splatfest (Open),Turf War (Splatfest Open),Wahoo World,Classic Squiffer,Point Sensor,Big Bubbler,,,,lose,,2,1,0,1,4,2,,770,"['#1 Big Bubbler User', '#2 Turf Inker']",3049,3573,,34.6,56.5,,,,,,,,,,,,,,,,,,,,,,770,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:39:06,2023-07-16 16:42:06
571d10fb-a6ad-4658-b995-7208f7396a5d,Splatfest (Open),Turf War (Splatfest Open),Wahoo World,Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,,,,win,,1,5,0,5,3,7,,1392,"['#1 Enemy-Base Inker', '#1 Home-Base Inker', '#1 Turf Inker']",3756,3663,,53.8,37.4,,,,,,,,,,,,,,,,,,,,,,2392,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:44:02,2023-07-16 16:47:02
40729c04-1859-4f88-add7-7799d8513c57,Splatfest (Open),Turf War (Splatfest Open),Hagglefish Market,Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,,,,lose,,1,4,2,6,4,5,,1256,"['#1 Overall Splatter', '#1 Super Jump Spot', '#1 Turf Inker']",3568,4032,,41.2,51.6,,,,,,,,,,,,,,,,,,,,,,1256,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:49:39,2023-07-16 16:52:39
ed21a136-328c-4318-8144-d919ca6cd1de,Splatfest (Open),Turf War (Splatfest Open),Wahoo World,Sploosh-o-matic,Curling Bomb,Ultra Stamp,,,,lose,,1,3,1,4,6,3,,1069,"['#1 Splat Assister', '#1 Super Jump Spot', '#1 Turf Inker']",3300,3667,,30.7,56.9,,,,,,,,,,,,,,,,,,,,,,1069,,,2ac29eff,cca770ff,,,,,Mint Chip,Vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.0.2,2023-07-16 16:54:35,2023-07-16 16:57:35
35d1eed1-2d91-40cb-bea1-7d258202ec32,Anarchy Battle (Open),Rainmaker (Open),Brinewater Springs,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,False,3,6,2,8,9,3,,1082,"['#1 Super Jump Spot', '#2 Popular Target', '#1 Booyah Bomb User']",4637,4641,,,,,31,70,,,C-,,,,,,-1,,,,,,,,,,,,,3a0ccdff,d0bf08ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 14:53:24,2023-11-25 14:58:24
c10c9867-6e8b-416e-afbb-f574b69a8d2d,Anarchy Battle (Open),Rainmaker (Open),Brinewater Springs,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,True,3,2,1,3,3,1,,466,"['#1 Super Jump Spot', '#2 Popular Target', '#1 Booyah Bomb User']",1982,2034,,,,,0,100,,,C-,,,,,,-1,,,,,,,,,,,,,3a0ccdff,d0bf08ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 14:59:49,2023-11-25 15:01:45
39f58c51-5d5a-405b-8be1-dc124fccae34,Anarchy Battle (Open),Rainmaker (Open),Brinewater Springs,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,False,4,5,2,7,6,3,,1099,"['#1 Splat Assister', '#1 Checkpoint Breaker', '#1 Rainmaker Stopper']",4716,4750,,,,,30,90,,,C-,,,,,,-1,,,,,,,,,,,,,d74b31ff,1ec0adff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:03:21,2023-11-25 15:08:21
2fc26c89-fff2-432f-a460-8dc9cd16c4e7,Anarchy Battle (Open),Rainmaker (Open),Brinewater Springs,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,True,2,7,1,8,8,1,,673,"['Record-Score Setter', '#1 Checkpoint Breaker', '#1 Score Booster']",2746,2983,,,,,0,100,,,C-,,,,,,-1,,,,,,,,,,,,,d0bf08ff,3a0ccdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:10:47,2023-11-25 15:14:28
bbf504a6-4377-44bc-9f2a-1be7144c92dd,Anarchy Battle (Open),Rainmaker (Open),Crableg Capital,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,win,False,2,11,1,12,6,2,,1082,"['#1 Enemy Splatter', '#1 Super Jump Spot', '#1 Checkpoint Breaker']",3355,3547,,,,,77,6,,,C-,,,,,,8,,,,,,,,,,,,,1ec0adff,d74b31ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:16:14,2023-11-25 15:21:22
73f05c45-a3cc-4007-8da1-fda9ae5893d8,Anarchy Battle (Open),Rainmaker (Open),Crableg Capital,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,draw,False,3,0,0,0,0,0,,38,None,290,101,,,,,,,,,C-,,,,,,0,,,,,,,,,,,,,e38d24ff,1a1aafff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:23:17,2023-11-25 15:23:27
f44b43ef-f85d-41da-b9d3-db24bc157b73,Anarchy Battle (Open),Rainmaker (Open),Crableg Capital,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,win,False,2,7,3,10,9,1,,921,"['#1 Popular Target', 'Record-Score Setter', '#1 Score Booster']",4265,4368,,,,,92,79,,,C-,,,,,,8,,,,,,,,,,,,,df6624ff,343bc4ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:24:52,2023-11-25 15:29:52
0d520ca6-4f8b-4c58-96bc-ff5acda5606e,Anarchy Battle (Open),Rainmaker (Open),Crableg Capital,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,True,2,3,2,5,5,2,,658,"['#1 Super Jump Spot', 'Record-Score Setter', '#1 Score Booster']",2674,3062,,,,,0,100,,,C-,,,,,,-1,,,,,,,,,,,,,343bc4ff,df6624ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:31:25,2023-11-25 15:34:22
21b4acfc-0f8e-41e9-b713-9ddba8ea12b1,Anarchy Battle (Open),Rainmaker (Open),Crableg Capital,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,win,False,1,6,2,8,11,1,,939,"['#1 Popular Target', 'Record-Score Setter', '#1 Score Booster']",3786,3654,,,,,59,38,,,C-,,,,,,8,,,,,,,,,,,,,9025c6ff,cfb121ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:36:56,2023-11-25 15:41:56
35f814b4-c2e0-4b04-9151-1dc9d60f7ed2,Anarchy Battle (Open),Rainmaker (Open),Brinewater Springs,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,win,True,3,1,0,1,3,0,,221,"['Record-Score Setter', '#1 Score Booster', '#1 Rainmaker Carrier']",1783,1421,,,,,100,0,,,C-,,,,,,8,,,,,,,,,,,,,c43a6eff,1bbfabff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-25 15:43:28,2023-11-25 15:45:18
9ba0df81-1eb8-4a7b-b215-5bdb72c43b87,Anarchy Battle (Open),Tower Control (Open),Humpback Pump Track,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,lose,True,3,2,2,4,5,1,,585,"['#1 Splat Assister', '#1 Super Jump Spot', '#2 Score Booster']",2142,2676,,,,,0,100,,,C-,,,,,,-1,,,,,,,,,,,,,d0bf08ff,3a0ccdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-26 19:03:56,2023-11-26 19:06:39
8d30d1f5-f243-4e7d-8198-3ee69b2081c1,Anarchy Battle (Open),Tower Control (Open),Humpback Pump Track,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,win,False,3,6,7,13,9,4,,1007,"['#1 Splat Assister', '#1 Super Jump Spot', '#1 Tower Stopper']",4677,4346,,,,,82,81,,,C-,,,,,,8,,,,,,,,,,,,,3a0ccdff,d0bf08ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-26 19:08:13,2023-11-26 19:13:13
c350cb4b-3aa5-4033-8f60-2ea500c3ef4f,Anarchy Battle (Open),Tower Control (Open),Humpback Pump Track,Forge Splattershot Pro,Suction Bomb,Booyah Bomb,,,,exempted_lose,False,4,9,4,13,12,2,,733,"['#2 Turf Inker', '#2 Enemy Splatter', '#2 Score Booster']",3249,2351,,,,,51,83,,,C-,,,,,,0,,,,,,,,,,,,,3a0ccdff,d0bf08ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v5.2.0,2023-11-26 19:14:30,2023-11-26 19:19:30
55cf5d64-6856-47ab-a062-ee410eb91d8e,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,.96 Gal Deco,Splash Wall,Kraken Royale,,,,draw,,2,1,0,1,0,0,,271,None,792,737,,,,,,,,,,,,,,,,,,,,,,,,,0,,,b74879ff,73bd48ff,,,,,Love,Fame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:15:34,2023-08-11 17:15:59
0902342b-a1fd-47cb-80d4-82288148c9dd,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,.96 Gal Deco,Splash Wall,Kraken Royale,,,,win,,2,4,1,5,3,2,,875,"['#1 Enemy-Base Inker', '#2 Turf Inker', '#1 Kraken Royale User']",3068,2766,,62.2,32.9,,,,,,,,,,,,,,,,,,,,,,1875,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:18:00,2023-08-11 17:21:00
bb9f0047-3fa9-4389-a278-de76d2db6c36,Splatfest (Open),Turf War (Splatfest Open),Mahi-Mahi Resort,Bloblobber,Sprinkler,Ink Storm,,,,win,,1,10,4,14,2,2,,818,"['#1 Overall Splatter', '#1 Popular Target', '#1 Turf Inker']",2644,2482,,50.8,40.9,,,,,,,,,,,,,,,,,,,,,,1818,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:23:35,2023-08-11 17:26:35
fffe1438-5a0a-4d32-a166-c41ad6cb0f8b,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,Bloblobber,Sprinkler,Ink Storm,,,,lose,,1,3,3,6,5,2,,1008,"['#1 Overall Splatter', '#1 Popular Target', '#1 Turf Inker']",3360,3766,,34.5,60.5,,,,,,,,,,,,,,,,,,,,,,0,,,1bbfabff,c43a6eff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:28:16,2023-08-11 17:31:16
68283939-2f9d-422d-87a6-9b0eef773e2b,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,Sploosh-o-matic,Curling Bomb,Ultra Stamp,,,,exempted_lose,,1,5,0,5,3,5,,1335,"['#1 Overall Splatter', '#1 Turf Inker', '#1 Home-Base Inker']",2855,3851,,34.3,60.2,,,,,,,,,,,,,,,,,,,,,,0,,,1ec0adff,d74b31ff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:33:43,2023-08-11 17:36:43
b3815253-ba05-4ba2-8099-6983dc29d84a,Splatfest (Open),Turf War (Splatfest Open),Mahi-Mahi Resort,Sploosh-o-matic,Curling Bomb,Ultra Stamp,,,,lose,,3,1,0,1,6,2,,727,['#1 Enemy-Base Inker'],3025,3088,,42.6,50.9,,,,,,,,,,,,,,,,,,,,,,0,,,df6624ff,343bc4ff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:42:12,2023-08-11 17:45:12
8816a0b3-fcb8-4fd2-96c0-f70febde6411,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,Classic Squiffer,Point Sensor,Big Bubbler,,,,lose,,4,7,0,7,6,1,,583,"['#1 Overall Splatter', '#1 Enemy Splatter', '#1 Popular Target']",2973,3518,,23.6,65.0,,,,,,,,,,,,,,,,,,,,,,583,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:47:51,2023-08-11 17:50:51
e255e5da-1c7a-4c84-a823-afc8c74d5f8c,Splatfest (Open),Turf War (Splatfest Open),Mahi-Mahi Resort,Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,,,,win,,2,1,4,5,4,2,,813,"['#1 Splat Assister', '#1 Super Jump Spot', '#1 Popular Target']",3064,2922,,53.9,38.6,,,,,,,,,,,,,,,,,,,,,,2175,,,b74879ff,73bd48ff,,,,,Love,Fame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:53:48,2023-08-11 17:56:48
e292c007-16ad-432e-8bd4-83047b7cb00a,Splatfest (Open),Turf War (Splatfest Open),Um'ami Ruins,Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,,,,lose,,2,1,1,2,5,3,,897,"['#1 Super Jump Spot', '#2 Turf Inker', '#2 Home-Base Inker']",3164,3373,,42.4,54.3,,,,,,,,,,,,,,,,,,,,,,0,,,1bbfabff,c43a6eff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 17:58:32,2023-08-11 18:01:32
9f5c1b64-58b9-4492-a7bb-f65429a363e2,Splatfest (Open),Turf War (Splatfest Open),Mahi-Mahi Resort,Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,,,,win,,1,3,2,5,2,3,,965,"['#1 Splat Assister', '#1 Super Jump Spot', '#1 Turf Inker']",3315,3023,,60.0,35.4,,,,,,,,,,,,,,,,,,,,,,0,,,df6624ff,343bc4ff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 18:03:41,2023-08-11 18:06:41
a69a2f6b-0009-4f76-a029-bda6dd0d063e,Splatfest (Open),Turf War (Splatfest Open),Brinewater Springs,Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,,,,draw,,1,0,0,0,0,0,,221,None,492,497,,,,,,,,,,,,,,,,,,,,,,,,,0,,,343bc4ff,df6624ff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-11 22:33:19,2023-08-11 22:33:36
dbe64ec6-e1a0-4c8c-b6d4-691acc446086,Splatfest (Open),Turf War (Splatfest Open),Eeltail Alley,Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,,,,win,,1,4,0,4,2,4,,1345,"['#1 Turf Inker', 'First Splat!', '#1 Base Defender']",4069,4061,,49.5,41.5,,,,,,,,,,,,,,,,,,,,,,2345,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:03:15,2023-08-12 19:06:15
f0ef756a-7d72-427d-91d3-8c19715bb18c,Splatfest (Open),Turf War (Splatfest Open),Eeltail Alley,Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,,,,lose,,1,3,2,5,2,4,,1263,"['#1 Overall Splatter', '#1 Enemy-Base Inker', '#1 Turf Inker']",3402,3361,,41.2,48.3,,,,,,,,,,,,,,,,,,,,,,0,,,d74b31ff,1ec0adff,,,,,Love,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:10:11,2023-08-12 19:13:11
9f073ed7-0a5a-40df-bb2c-1721f9a97e76,Splatfest (Open),Turf War (Splatfest Open),Eeltail Alley,Bloblobber,Sprinkler,Ink Storm,,,,draw,,1,0,0,0,0,1,,388,None,1408,1296,,,,,,,,,,,,,,,,,,,,,,,,,0,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:14:36,2023-08-12 19:15:30
416b4373-d4a5-4e1c-a36b-3296d2d60282,Splatfest (Open),Turf War (Splatfest Open),MakoMart,Bloblobber,Sprinkler,Ink Storm,,,,lose,,1,1,1,2,6,3,,1088,"['#1 Splat Assister', '#1 Super Jump Spot', '#1 Turf Inker']",3110,3639,,28.9,61.8,,,,,,,,,,,,,,,,,,,,,,1088,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:17:15,2023-08-12 19:20:15
a3eb026a-600c-4670-86d2-e64fde63cd0b,Splatfest (Open),Turf War (Splatfest Open),Eeltail Alley,Sploosh-o-matic,Curling Bomb,Ultra Stamp,,,,win,,1,5,0,5,2,4,,1259,"['#1 Turf Inker', '#2 Home-Base Inker', '#1 Ultra Stamp User']",3636,2878,,65.3,23.3,,,,,,,,,,,,,,,,,,,,,,2259,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:22:34,2023-08-12 19:25:34
b4b76c47-8bbe-445b-a8b1-f98e12c32b6e,Splatfest (Open),Turf War (Splatfest Open),MakoMart,Sploosh-o-matic,Curling Bomb,Ultra Stamp,,,,lose,,1,3,1,4,4,3,,1109,"['#1 Ground Traveler', '#1 Turf Inker', '#1 Ultra Stamp User']",3666,3825,,45.4,48.3,,,,,,,,,,,,,,,,,,,,,,1109,,,b74879ff,c7742dff,,,,,Love,Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.1.0,2023-08-12 19:28:39,2023-08-12 19:31:39
